년,월,업종코드,업종명,가맹점 수
2021,4,9207,공공편의서비스,69
2021,4,9301,이사/화물운송업,11
2021,4,9303,택배서비스,19
2021,4,9305,기타운송기구,6
2021,4,9306,창고보관업,6
2021,4,9402,판촉물.인쇄.복사,150
2021,4,9407,기계.장비(기타),40
2021,4,1101,양복점.한복점,59
2021,4,1104,아동.유아복,48
2021,4,1106,일반의류,1412
2021,4,1107,스포츠용품점,95
2021,4,1108,모피.무스탕,1
2021,4,1110,내의류,132
2021,4,1111,교복,26
2021,4,1112,의류관련(기타),11
2021,4,1201,커튼.카펫.수건,121
2021,4,1202,침구및수예품,197
2021,4,1301,세탁업,629
2021,4,1401,기타잡화,321
2021,4,1402,시계.귀금속,197
2021,4,1403,안경.광학제품,327
2021,4,1404,구두.신발,127
2021,4,1405,가방.핸드백,33
2021,4,1407,가발,25
2021,4,1501,화장품,712
2021,4,1503,미용재료,64
2021,4,1601,이발소,64
2021,4,1602,미용실(두발전문),2756
2021,4,1701,피부.체형미관리,727
2021,4,2102,"축산물,정육점",778
2021,4,2103,"수산물,건어물",357
2021,4,2104,"농산물,청과물",829
2021,4,2105,기타식음료품,1305
2021,4,2201,건강보조식품,279
2021,4,2202,인삼전문점,41
2021,4,2203,한국인삼공사,9
2021,4,2301,일반음식점,11687
2021,4,2302,중식전문점,526
2021,4,2303,일식전문점,448
2021,4,2305,서양식전문점,365
2021,4,2307,패스트푸드점,340
2021,4,2309,치킨전문점,1029
2021,4,2310,식음료(기타),260
2021,4,2401,기타음식점,135
2021,4,2402,뷔페.출장연회,23
2021,4,2501,제과.제빵,468
2021,4,2502,커피전문점,2095
2021,4,2503,아이스크림전문점,45
2021,4,2601,일반주점,659
2021,4,2602,주류전문점,12
2021,4,2604,기타주점,3
2021,4,3101,가전제품,74
2021,4,3102,정수기.비데,14
2021,4,3104,기타전자제품,23
2021,4,3201,컴퓨터및소프트웨어,118
2021,4,3202,통신기기,181
2021,4,3203,"철재,사무용가구",14
2021,4,3204,기타사무용기기,37
2021,4,3301,가구판매점,191
2021,4,3302,기타가정.주방용품,396
2021,4,3303,조명기구.전기,156
2021,4,3402,"보일러,펌프,샷시",132
2021,4,3403,기타건축자재,478
2021,4,3405,실내장식(인테리어),159
2021,4,3501,중고품판매점,47
2021,4,3503,기타장비임대,174
2021,4,3504,기타수리.수선전문,327
2021,4,3601,기타부동산관련업,19
2021,4,3602,부동산중개,4
2021,4,3801,웨딩토탈서비스,16
2021,4,3802,예식장,10
2021,4,3803,기타가례서비스,9
2021,4,4101,종합병원,14
2021,4,4102,일반병원,49
2021,4,4103,한방병원,10
2021,4,4104,요양병원,33
2021,4,4201,치과,541
2021,4,4202,내과,321
2021,4,4203,신경정신과,71
2021,4,4204,외과,46
2021,4,4205,성형외과,47
2021,4,4206,산부인과,51
2021,4,4207,안과,45
2021,4,4208,이비인후과,71
2021,4,4209,피부과,109
2021,4,4211,기타의료업,144
2021,4,4212,한의원,490
2021,4,4214,소아과,46
2021,4,4215,정형외과,118
2021,4,4401,의약품판매,18
2021,4,4402,약국,722
2021,4,4403,한약방,42
2021,4,4501,기타약품.의료기기,187
2021,4,4601,산후조리원,13
2021,4,5102,대형할인점,1
2021,4,5103,기타상설할인.아울렛,3
2021,4,5201,슈퍼마켓.마트,915
2021,4,5202,편의점,1315
2021,4,5203,소비조합(구내매점),22
2021,4,5204,농수축협직판장,42
2021,4,5205,농협식품전문점,18
2021,4,5206,체인스토어,68
2021,4,5301,기타,108
2021,4,5302,기타종합소매점,106
2021,4,5402,비료.사료.종자,40
2021,4,5501,인터넷상거래,1
2021,4,5602,통신.방문판매,174
2021,4,6101,호텔(특급),2
2021,4,6102,호텔(특급외),30
2021,4,6103,기타숙박업소,267
2021,4,6104,레저용숙박업소,2
2021,4,6201,여행사,2
2021,4,6203,"수집품,기념품",3
2021,4,6204,차량임대(렌터카),4
2021,4,6205,선물용품점,5
2021,4,6404,오토바이,49
2021,4,6501,차량부품.용품,304
2021,4,6502,자동차정비,884
2021,4,6504,타이어판매점,103
2021,4,6601,주유소,237
2021,4,6602,주유소(LPG),46
2021,4,6603,기타연료판매,80
2021,4,6701,주차장.폐차장,142
2021,4,6702,세차장,190
2021,4,6703,차량견인서비스,1
2021,4,7101,유치원,29
2021,4,7103,대학교.대학원,1
2021,4,7201,"입시학원,보습학원",818
2021,4,7202,외국어학원,195
2021,4,7204,무술도장 등(학원),379
2021,4,7205,예체능계열학원,534
2021,4,7210,자동차운전학원,12
2021,4,7211,기술.직업훈련학원,83
2021,4,7213,기타교육.교습.학원,1520
2021,4,7301,요양.보육.복지시설,67
2021,4,7303,교육및교구,35
2021,4,8101,서적(출판),206
2021,4,8102,"문구,사무용품",278
2021,4,8103,비디오.음반,3
2021,4,8104,악기판매점,39
2021,4,8105,"기타레저,스포츠용품",245
2021,4,8106,자전거,84
2021,4,8107,카메라.캠코더,5
2021,4,8109,예술품.골동품,11
2021,4,8110,화원.화초,555
2021,4,8111,"애완동물,용품(수족관)",255
2021,4,9502,법무전문서비스,21
2021,4,8112,기타상품판매점,349
2021,4,8113,사진관.현상소,189
2021,4,8114,점술업,5
2021,4,8115,동물병원,95
2021,4,8117,완구,29
2021,4,8119,화방.표구점,10
2021,4,8120,민예품.공예품,71
2021,4,8121,전문스포츠용품점,147
2021,4,8202,기타오락.휴식시설,70
2021,4,8203,영화.공연장,7
2021,4,8302,골프장,3
2021,4,8305,헬스클럽,180
2021,4,8308,당구장,272
2021,4,8309,골프연습장,178
2021,4,8310,기타취미.레저.스포츠,430
2021,4,8401,오락실/PC방,187
2021,4,8402,노래방,494
2021,4,8405,사우나.목욕탕.찜질방,58
2021,4,8406,기타대인서비스,50
2021,4,8501,기타요금,5
2021,4,8503,종합레저타운,9
2021,4,8603,안마시술소,4
2021,5,9502,법무전문서비스,17
2021,5,1101,양복점.한복점,80
2021,5,1104,아동.유아복,54
2021,5,1106,일반의류,1536
2021,5,1107,스포츠용품점,98
2021,5,1108,모피.무스탕,1
2021,5,1110,내의류,141
2021,5,1111,교복,25
2021,5,1112,의류관련(기타),11
2021,5,1201,커튼.카펫.수건,139
2021,5,1202,침구및수예품,227
2021,5,1301,세탁업,644
2021,5,1401,기타잡화,331
2021,5,1402,시계.귀금속,218
2021,5,1403,안경.광학제품,335
2021,5,1404,구두.신발,135
2021,5,1405,가방.핸드백,36
2021,5,1407,가발,27
2021,5,1501,화장품,828
2021,5,1503,미용재료,73
2021,5,1601,이발소,66
2021,5,1602,미용실(두발전문),2814
2021,5,1701,피부.체형미관리,910
2021,5,2102,"축산물,정육점",793
2021,5,2103,"수산물,건어물",367
2021,5,2104,"농산물,청과물",845
2021,5,2105,기타식음료품,1369
2021,5,2201,건강보조식품,307
2021,5,2202,인삼전문점,45
2021,5,2203,한국인삼공사,9
2021,5,2301,일반음식점,12018
2021,5,2302,중식전문점,543
2021,5,2303,일식전문점,452
2021,5,2305,서양식전문점,381
2021,5,2307,패스트푸드점,339
2021,5,2309,치킨전문점,1045
2021,5,2310,식음료(기타),272
2021,5,2401,기타음식점,134
2021,5,2402,뷔페.출장연회,24
2021,5,2501,제과.제빵,478
2021,5,2502,커피전문점,2174
2021,5,2503,아이스크림전문점,46
2021,5,2601,일반주점,710
2021,5,2602,주류전문점,12
2021,5,2603,단란주점,1
2021,5,2604,기타주점,4
2021,5,3101,가전제품,87
2021,5,3102,정수기.비데,17
2021,5,3104,기타전자제품,26
2021,5,3201,컴퓨터및소프트웨어,139
2021,5,3202,통신기기,180
2021,5,3203,"철재,사무용가구",18
2021,5,3204,기타사무용기기,42
2021,5,3301,가구판매점,222
2021,5,3302,기타가정.주방용품,409
2021,5,3303,조명기구.전기,167
2021,5,3402,"보일러,펌프,샷시",158
2021,5,3403,기타건축자재,535
2021,5,3405,실내장식(인테리어),171
2021,5,3501,중고품판매점,65
2021,5,3503,기타장비임대,184
2021,5,3504,기타수리.수선전문,390
2021,5,3601,기타부동산관련업,19
2021,5,3602,부동산중개,6
2021,5,3801,웨딩토탈서비스,20
2021,5,3802,예식장,9
2021,5,3803,기타가례서비스,8
2021,5,4101,종합병원,15
2021,5,4102,일반병원,48
2021,5,4103,한방병원,10
2021,5,4104,요양병원,33
2021,5,4201,치과,544
2021,5,4202,내과,323
2021,5,4203,신경정신과,73
2021,5,4204,외과,46
2021,5,4205,성형외과,47
2021,5,4206,산부인과,51
2021,5,4207,안과,46
2021,5,4208,이비인후과,71
2021,5,4209,피부과,109
2021,5,4211,기타의료업,144
2021,5,4212,한의원,493
2021,5,4214,소아과,46
2021,5,4215,정형외과,118
2021,5,4401,의약품판매,17
2021,5,4402,약국,727
2021,5,4403,한약방,51
2021,5,4501,기타약품.의료기기,217
2021,5,4601,산후조리원,13
2021,5,5102,대형할인점,1
2021,5,5103,기타상설할인.아울렛,3
2021,5,5201,슈퍼마켓.마트,919
2021,5,5202,편의점,1347
2021,5,5203,소비조합(구내매점),21
2021,5,5204,농수축협직판장,42
2021,5,5205,농협식품전문점,19
2021,5,5206,체인스토어,70
2021,5,5301,기타,147
2021,5,5302,기타종합소매점,105
2021,5,5402,비료.사료.종자,41
2021,5,5501,인터넷상거래,2
2021,5,5602,통신.방문판매,213
2021,5,6101,호텔(특급),2
2021,5,6102,호텔(특급외),32
2021,5,6103,기타숙박업소,268
2021,5,6104,레저용숙박업소,4
2021,5,6201,여행사,5
2021,5,6202,여행지원서비스,1
2021,5,6203,"수집품,기념품",4
2021,5,6204,차량임대(렌터카),5
2021,5,6205,선물용품점,4
2021,5,6404,오토바이,54
2021,5,6501,차량부품.용품,337
2021,5,6502,자동차정비,948
2021,5,6504,타이어판매점,109
2021,5,6601,주유소,234
2021,5,6602,주유소(LPG),46
2021,5,6603,기타연료판매,91
2021,5,6701,주차장.폐차장,149
2021,5,6702,세차장,211
2021,5,6703,차량견인서비스,3
2021,5,6705,고속도로통행카드,1
2021,5,7101,유치원,35
2021,5,7103,대학교.대학원,1
2021,5,7201,"입시학원,보습학원",837
2021,5,7202,외국어학원,196
2021,5,7204,무술도장 등(학원),400
2021,5,7205,예체능계열학원,566
2021,5,7210,자동차운전학원,11
2021,5,7211,기술.직업훈련학원,93
2021,5,7213,기타교육.교습.학원,1615
2021,5,7301,요양.보육.복지시설,70
2021,5,7303,교육및교구,39
2021,5,8101,서적(출판),215
2021,5,8102,"문구,사무용품",288
2021,5,8103,비디오.음반,4
2021,5,8104,악기판매점,47
2021,5,8105,"기타레저,스포츠용품",252
2021,5,8106,자전거,87
2021,5,8107,카메라.캠코더,7
2021,5,8109,예술품.골동품,13
2021,5,8110,화원.화초,591
2021,5,8111,"애완동물,용품(수족관)",266
2021,5,8112,기타상품판매점,395
2021,5,8113,사진관.현상소,208
2021,5,8114,점술업,5
2021,5,8115,동물병원,96
2021,5,8117,완구,33
2021,5,8118,총포류,1
2021,5,8119,화방.표구점,13
2021,5,8120,민예품.공예품,89
2021,5,8121,전문스포츠용품점,156
2021,5,8202,기타오락.휴식시설,73
2021,5,8203,영화.공연장,8
2021,5,8302,골프장,3
2021,5,8305,헬스클럽,195
2021,5,8308,당구장,289
2021,5,8309,골프연습장,199
2021,5,8310,기타취미.레저.스포츠,472
2021,5,8401,오락실/PC방,187
2021,5,8402,노래방,730
2021,5,8405,사우나.목욕탕.찜질방,61
2021,5,8406,기타대인서비스,50
2021,5,8501,기타요금,7
2021,5,8503,종합레저타운,11
2021,5,8603,안마시술소,4
2021,5,9207,공공편의서비스,71
2021,5,9301,이사/화물운송업,20
2021,5,9303,택배서비스,19
2021,5,9305,기타운송기구,8
2021,5,9306,창고보관업,6
2021,5,9402,판촉물.인쇄.복사,166
2021,5,9407,기계.장비(기타),52
2021,5,9503,세무전문서비스,52
2021,5,9504,광고기획.대행업,33
2021,5,9511,기타전문서비스,62
2021,5,9602,기타서비스,512
2021,5,9801,각종단체회비,21
2021,5,9906,종교시설 기부,11
2021,6,9502,법무전문서비스,19
2021,6,9906,종교시설 기부,10
2021,6,9801,각종단체회비,20
2021,6,9602,기타서비스,475
2021,6,9511,기타전문서비스,60
2021,6,9504,광고기획.대행업,32
2021,6,9503,세무전문서비스,18
2021,6,1101,양복점.한복점,69
2021,6,1104,아동.유아복,53
2021,6,1106,일반의류,1537
2021,6,1107,스포츠용품점,99
2021,6,1108,모피.무스탕,1
2021,6,1110,내의류,141
2021,6,1111,교복,25
2021,6,1112,의류관련(기타),11
2021,6,1201,커튼.카펫.수건,138
2021,6,1202,침구및수예품,215
2021,6,1301,세탁업,643
2021,6,1401,기타잡화,334
2021,6,1402,시계.귀금속,205
2021,6,1403,안경.광학제품,336
2021,6,1404,구두.신발,139
2021,6,1405,가방.핸드백,38
2021,6,1407,가발,28
2021,6,1501,화장품,770
2021,6,1503,미용재료,69
2021,6,1601,이발소,68
2021,6,1602,미용실(두발전문),2827
2021,6,1701,피부.체형미관리,867
2021,6,2102,"축산물,정육점",792
2021,6,2103,"수산물,건어물",372
2021,6,2104,"농산물,청과물",858
2021,6,2105,기타식음료품,1380
2021,6,2201,건강보조식품,322
2021,6,2202,인삼전문점,43
2021,6,2203,한국인삼공사,9
2021,6,2301,일반음식점,12138
2021,6,2302,중식전문점,566
2021,6,2303,일식전문점,456
2021,6,2305,서양식전문점,388
2021,6,2307,패스트푸드점,342
2021,6,2309,치킨전문점,1064
2021,6,2310,식음료(기타),268
2021,6,2401,기타음식점,137
2021,6,2402,뷔페.출장연회,28
2021,6,2501,제과.제빵,483
2021,6,2502,커피전문점,2238
2021,6,2503,아이스크림전문점,46
2021,6,2601,일반주점,702
2021,6,2602,주류전문점,11
2021,6,2604,기타주점,3
2021,6,3101,가전제품,85
2021,6,3102,정수기.비데,16
2021,6,3104,기타전자제품,23
2021,6,3201,컴퓨터및소프트웨어,127
2021,6,3202,통신기기,191
2021,6,3203,"철재,사무용가구",18
2021,6,3204,기타사무용기기,41
2021,6,3301,가구판매점,203
2021,6,3302,기타가정.주방용품,423
2021,6,3303,조명기구.전기,157
2021,6,3402,"보일러,펌프,샷시",151
2021,6,3403,기타건축자재,518
2021,6,3405,실내장식(인테리어),163
2021,6,3501,중고품판매점,63
2021,6,3503,기타장비임대,187
2021,6,3504,기타수리.수선전문,378
2021,6,3601,기타부동산관련업,20
2021,6,3602,부동산중개,4
2021,6,3801,웨딩토탈서비스,19
2021,6,3802,예식장,9
2021,6,3803,기타가례서비스,11
2021,6,4101,종합병원,15
2021,6,4102,일반병원,49
2021,6,4103,한방병원,10
2021,6,4104,요양병원,34
2021,6,4201,치과,545
2021,6,4202,내과,326
2021,6,4203,신경정신과,73
2021,6,4204,외과,46
2021,6,4205,성형외과,48
2021,6,4206,산부인과,51
2021,6,4207,안과,46
2021,6,4208,이비인후과,71
2021,6,4209,피부과,110
2021,6,4211,기타의료업,144
2021,6,4212,한의원,494
2021,6,4214,소아과,46
2021,6,4215,정형외과,120
2021,6,4401,의약품판매,14
2021,6,4402,약국,729
2021,6,4403,한약방,47
2021,6,4501,기타약품.의료기기,210
2021,6,4601,산후조리원,12
2021,6,5102,대형할인점,1
2021,6,5103,기타상설할인.아울렛,3
2021,6,5201,슈퍼마켓.마트,916
2021,6,5202,편의점,1370
2021,6,5203,소비조합(구내매점),21
2021,6,5204,농수축협직판장,43
2021,6,5205,농협식품전문점,18
2021,6,5206,체인스토어,74
2021,6,5301,기타,150
2021,6,5302,기타종합소매점,105
2021,6,5402,비료.사료.종자,39
2021,6,5501,인터넷상거래,2
2021,6,5602,통신.방문판매,190
2021,6,6101,호텔(특급),2
2021,6,6102,호텔(특급외),31
2021,6,6103,기타숙박업소,272
2021,6,6104,레저용숙박업소,3
2021,6,6201,여행사,7
2021,6,6203,"수집품,기념품",5
2021,6,6204,차량임대(렌터카),3
2021,6,6205,선물용품점,5
2021,6,6302,택시,1
2021,6,6308,기타승객운송업,1
2021,6,6404,오토바이,54
2021,6,6501,차량부품.용품,330
2021,6,6502,자동차정비,922
2021,6,6504,타이어판매점,114
2021,6,6601,주유소,233
2021,6,6602,주유소(LPG),46
2021,6,6603,기타연료판매,73
2021,6,6701,주차장.폐차장,146
2021,6,6702,세차장,210
2021,6,6703,차량견인서비스,3
2021,6,6705,고속도로통행카드,1
2021,6,7101,유치원,35
2021,6,7103,대학교.대학원,1
2021,6,7201,"입시학원,보습학원",839
2021,6,7202,외국어학원,196
2021,6,7204,무술도장 등(학원),405
2021,6,7205,예체능계열학원,555
2021,6,7210,자동차운전학원,10
2021,6,7211,기술.직업훈련학원,98
2021,6,7213,기타교육.교습.학원,1596
2021,6,7301,요양.보육.복지시설,64
2021,6,7303,교육및교구,35
2021,6,8101,서적(출판),209
2021,6,8102,"문구,사무용품",291
2021,6,8103,비디오.음반,4
2021,6,8104,악기판매점,40
2021,6,8105,"기타레저,스포츠용품",241
2021,6,8106,자전거,86
2021,6,8107,카메라.캠코더,6
2021,6,8109,예술품.골동품,13
2021,6,8110,화원.화초,569
2021,6,8111,"애완동물,용품(수족관)",269
2021,6,8112,기타상품판매점,381
2021,6,8113,사진관.현상소,204
2021,6,8114,점술업,6
2021,6,8115,동물병원,95
2021,6,8117,완구,36
2021,6,8119,화방.표구점,12
2021,6,8120,민예품.공예품,81
2021,6,8121,전문스포츠용품점,153
2021,6,8202,기타오락.휴식시설,77
2021,6,8203,영화.공연장,8
2021,6,8302,골프장,3
2021,6,8305,헬스클럽,193
2021,6,8308,당구장,292
2021,6,8309,골프연습장,194
2021,6,8310,기타취미.레저.스포츠,466
2021,6,8401,오락실/PC방,186
2021,6,8402,노래방,691
2021,6,8405,사우나.목욕탕.찜질방,58
2021,6,8406,기타대인서비스,54
2021,6,8501,기타요금,5
2021,6,8503,종합레저타운,11
2021,6,8603,안마시술소,4
2021,6,9207,공공편의서비스,72
2021,6,9301,이사/화물운송업,11
2021,6,9303,택배서비스,19
2021,6,9305,기타운송기구,5
2021,6,9306,창고보관업,6
2021,6,9402,판촉물.인쇄.복사,168
2021,6,9407,기계.장비(기타),49
2021,7,5102,대형할인점,2
2021,7,1101,양복점.한복점,61
2021,7,1104,아동.유아복,50
2021,7,1106,일반의류,1524
2021,7,1107,스포츠용품점,95
2021,7,1108,모피.무스탕,1
2021,7,1110,내의류,144
2021,7,1111,교복,19
2021,7,1112,의류관련(기타),10
2021,7,1201,커튼.카펫.수건,121
2021,7,1202,침구및수예품,218
2021,7,1301,세탁업,643
2021,7,1401,기타잡화,326
2021,7,1402,시계.귀금속,206
2021,7,1403,안경.광학제품,330
2021,7,1404,구두.신발,141
2021,7,1405,가방.핸드백,34
2021,7,1407,가발,22
2021,7,1501,화장품,756
2021,7,1503,미용재료,62
2021,7,1601,이발소,67
2021,7,1602,미용실(두발전문),2854
2021,7,1701,피부.체형미관리,846
2021,7,2102,"축산물,정육점",794
2021,7,2103,"수산물,건어물",372
2021,7,2104,"농산물,청과물",854
2021,7,2105,기타식음료품,1439
2021,7,2201,건강보조식품,299
2021,7,2202,인삼전문점,43
2021,7,2203,한국인삼공사,9
2021,7,2301,일반음식점,12204
2021,7,2302,중식전문점,574
2021,7,2303,일식전문점,460
2021,7,2305,서양식전문점,398
2021,7,2307,패스트푸드점,345
2021,7,2309,치킨전문점,1085
2021,7,2310,식음료(기타),272
2021,7,2401,기타음식점,133
2021,7,3101,가전제품,83
2021,7,3102,정수기.비데,20
2021,7,3104,기타전자제품,24
2021,7,3201,컴퓨터및소프트웨어,120
2021,7,3202,통신기기,186
2021,7,3203,"철재,사무용가구",11
2021,7,3204,기타사무용기기,38
2021,7,3301,가구판매점,191
2021,7,3302,기타가정.주방용품,404
2021,7,3303,조명기구.전기,164
2021,7,3402,"보일러,펌프,샷시",144
2021,7,3403,기타건축자재,499
2021,7,3405,실내장식(인테리어),144
2021,7,3501,중고품판매점,59
2021,7,3503,기타장비임대,187
2021,7,3504,기타수리.수선전문,390
2021,7,3601,기타부동산관련업,21
2021,7,3602,부동산중개,4
2021,7,3801,웨딩토탈서비스,15
2021,7,3802,예식장,9
2021,7,3803,기타가례서비스,5
2021,7,4101,종합병원,15
2021,7,4102,일반병원,50
2021,7,4103,한방병원,11
2021,7,4104,요양병원,34
2021,7,4201,치과,545
2021,7,4202,내과,329
2021,7,4203,신경정신과,75
2021,7,4204,외과,46
2021,7,4205,성형외과,48
2021,7,4206,산부인과,51
2021,7,4207,안과,46
2021,7,4208,이비인후과,71
2021,7,4209,피부과,110
2021,7,4211,기타의료업,143
2021,7,4212,한의원,496
2021,7,4214,소아과,46
2021,7,4215,정형외과,119
2021,7,4401,의약품판매,19
2021,7,4402,약국,731
2021,7,4403,한약방,45
2021,7,4501,기타약품.의료기기,212
2021,7,4601,산후조리원,12
2021,7,5103,기타상설할인.아울렛,3
2021,7,5201,슈퍼마켓.마트,923
2021,7,5202,편의점,1385
2021,7,5203,소비조합(구내매점),23
2021,7,5204,농수축협직판장,42
2021,7,5205,농협식품전문점,18
2021,7,5206,체인스토어,70
2021,7,5301,기타,129
2021,7,5302,기타종합소매점,103
2021,7,5402,비료.사료.종자,41
2021,7,5501,인터넷상거래,1
2021,7,5602,통신.방문판매,193
2021,7,6101,호텔(특급),2
2021,7,6102,호텔(특급외),33
2021,7,6103,기타숙박업소,283
2021,7,6104,레저용숙박업소,3
2021,7,6201,여행사,3
2021,7,6203,"수집품,기념품",5
2021,7,6204,차량임대(렌터카),3
2021,7,6205,선물용품점,5
2021,7,6404,오토바이,51
2021,7,6501,차량부품.용품,335
2021,7,6502,자동차정비,935
2021,7,6504,타이어판매점,111
2021,7,6601,주유소,235
2021,7,6602,주유소(LPG),48
2021,7,6603,기타연료판매,75
2021,7,6701,주차장.폐차장,154
2021,7,6702,세차장,218
2021,7,6703,차량견인서비스,3
2021,7,6705,고속도로통행카드,1
2021,7,7101,유치원,37
2021,7,7103,대학교.대학원,1
2021,7,7201,"입시학원,보습학원",852
2021,7,7202,외국어학원,199
2021,7,7204,무술도장 등(학원),405
2021,7,7205,예체능계열학원,559
2021,7,7210,자동차운전학원,12
2021,7,7211,기술.직업훈련학원,92
2021,7,7213,기타교육.교습.학원,1613
2021,7,7301,요양.보육.복지시설,70
2021,7,7303,교육및교구,34
2021,7,8101,서적(출판),202
2021,7,8102,"문구,사무용품",282
2021,7,8103,비디오.음반,4
2021,7,8104,악기판매점,34
2021,7,8105,"기타레저,스포츠용품",243
2021,7,8106,자전거,84
2021,7,8107,카메라.캠코더,5
2021,7,8109,예술품.골동품,14
2021,7,8110,화원.화초,559
2021,7,8111,"애완동물,용품(수족관)",277
2021,7,8112,기타상품판매점,381
2021,7,8113,사진관.현상소,203
2021,7,8114,점술업,3
2021,7,8115,동물병원,96
2021,7,8117,완구,31
2021,7,8118,총포류,1
2021,7,8119,화방.표구점,11
2021,7,8120,민예품.공예품,77
2021,7,8121,전문스포츠용품점,156
2021,7,8202,기타오락.휴식시설,83
2021,7,8203,영화.공연장,7
2021,7,8302,골프장,3
2021,7,8305,헬스클럽,197
2021,7,8308,당구장,288
2021,7,8309,골프연습장,194
2021,7,8310,기타취미.레저.스포츠,476
2021,7,8401,오락실/PC방,185
2021,7,8402,노래방,520
2021,7,8405,사우나.목욕탕.찜질방,53
2021,7,8406,기타대인서비스,52
2021,7,8501,기타요금,5
2021,7,8503,종합레저타운,11
2021,7,8603,안마시술소,4
2021,7,9207,공공편의서비스,72
2021,7,9301,이사/화물운송업,13
2021,7,9303,택배서비스,19
2021,7,9305,기타운송기구,4
2021,7,9306,창고보관업,6
2021,7,9402,판촉물.인쇄.복사,145
2021,7,9407,기계.장비(기타),49
2021,7,9502,법무전문서비스,14
2021,7,9503,세무전문서비스,21
2021,7,9504,광고기획.대행업,29
2021,7,9511,기타전문서비스,49
2021,7,9602,기타서비스,457
2021,7,9801,각종단체회비,19
2021,7,9906,종교시설 기부,11
2021,7,2604,기타주점,4
2021,7,2602,주류전문점,13
2021,7,2601,일반주점,676
2021,7,2503,아이스크림전문점,48
2021,7,2502,커피전문점,2284
2021,7,2501,제과.제빵,489
2021,7,2402,뷔페.출장연회,28
2021,8,1107,스포츠용품점,92
2021,8,1108,모피.무스탕,1
2021,8,1110,내의류,143
2021,8,1111,교복,19
2021,8,1112,의류관련(기타),11
2021,8,1201,커튼.카펫.수건,135
2021,8,1202,침구및수예품,210
2021,8,1301,세탁업,630
2021,8,1401,기타잡화,314
2021,8,1402,시계.귀금속,193
2021,8,9801,각종단체회비,14
2021,8,9906,종교시설 기부,11
2021,8,1403,안경.광학제품,327
2021,8,1404,구두.신발,131
2021,8,1405,가방.핸드백,32
2021,8,1407,가발,25
2021,8,1501,화장품,707
2021,8,1503,미용재료,70
2021,8,1601,이발소,62
2021,8,1602,미용실(두발전문),2889
2021,8,1701,피부.체형미관리,824
2021,8,2102,"축산물,정육점",801
2021,8,2103,"수산물,건어물",357
2021,8,2104,"농산물,청과물",857
2021,8,2105,기타식음료품,1434
2021,8,2201,건강보조식품,288
2021,8,2202,인삼전문점,43
2021,8,2203,한국인삼공사,9
2021,8,2301,일반음식점,12048
2021,8,2302,중식전문점,587
2021,8,2303,일식전문점,457
2021,8,2305,서양식전문점,395
2021,8,2307,패스트푸드점,346
2021,8,2309,치킨전문점,1092
2021,8,2310,식음료(기타),285
2021,8,2401,기타음식점,132
2021,8,2402,뷔페.출장연회,27
2021,8,2501,제과.제빵,499
2021,8,2502,커피전문점,2303
2021,8,2503,아이스크림전문점,48
2021,8,2601,일반주점,591
2021,8,2602,주류전문점,16
2021,8,2604,기타주점,4
2021,8,3101,가전제품,78
2021,8,3102,정수기.비데,15
2021,8,3104,기타전자제품,24
2021,8,3201,컴퓨터및소프트웨어,129
2021,8,3202,통신기기,178
2021,8,3203,"철재,사무용가구",12
2021,8,3204,기타사무용기기,29
2021,8,3301,가구판매점,181
2021,8,3302,기타가정.주방용품,387
2021,8,3303,조명기구.전기,152
2021,8,3402,"보일러,펌프,샷시",146
2021,8,3403,기타건축자재,474
2021,8,3405,실내장식(인테리어),138
2021,8,3501,중고품판매점,52
2021,8,3503,기타장비임대,192
2021,8,3504,기타수리.수선전문,342
2021,8,3601,기타부동산관련업,24
2021,8,3602,부동산중개,4
2021,8,3801,웨딩토탈서비스,18
2021,8,3802,예식장,9
2021,8,3803,기타가례서비스,7
2021,8,4101,종합병원,14
2021,8,4102,일반병원,48
2021,8,4103,한방병원,11
2021,8,4104,요양병원,35
2021,8,4201,치과,547
2021,8,4202,내과,329
2021,8,4203,신경정신과,74
2021,8,4204,외과,47
2021,8,4205,성형외과,48
2021,8,4206,산부인과,51
2021,8,4207,안과,44
2021,8,4208,이비인후과,71
2021,8,4209,피부과,111
2021,8,4211,기타의료업,142
2021,8,4212,한의원,497
2021,8,4214,소아과,46
2021,8,4215,정형외과,119
2021,8,4401,의약품판매,15
2021,8,4402,약국,735
2021,8,4403,한약방,43
2021,8,4501,기타약품.의료기기,187
2021,8,4601,산후조리원,13
2021,8,5101,백화점,1
2021,8,5102,대형할인점,6
2021,8,5103,기타상설할인.아울렛,3
2021,8,5201,슈퍼마켓.마트,924
2021,8,5202,편의점,1403
2021,8,5203,소비조합(구내매점),23
2021,8,5204,농수축협직판장,43
2021,8,5205,농협식품전문점,18
2021,8,5206,체인스토어,71
2021,8,5301,기타,118
2021,8,5302,기타종합소매점,99
2021,8,5402,비료.사료.종자,43
2021,8,5501,인터넷상거래,1
2021,8,5602,통신.방문판매,172
2021,8,6101,호텔(특급),2
2021,8,6102,호텔(특급외),34
2021,8,6103,기타숙박업소,265
2021,8,6104,레저용숙박업소,3
2021,8,6201,여행사,2
2021,8,6203,"수집품,기념품",5
2021,8,6204,차량임대(렌터카),4
2021,8,6205,선물용품점,4
2021,8,6404,오토바이,56
2021,8,6501,차량부품.용품,326
2021,8,6502,자동차정비,919
